variable_name,start_cycle,end_cycle,rw_flag
var_1,7357,13218,1
var_1,4334,25496,2
var_1,1119,26483,0
var_1,9618,16221,2
var_1,961,18341,0
var_1,396,19494,0
var_1,1368,16968,2
var_1,8934,22857,0
var_1,1926,12538,2
var_1,7021,18124,1
var_1,4766,18422,0
var_1,17,18532,2
var_1,3263,12053,1
var_1,7058,21366,1
var_1,9514,13845,0
var_1,771,18232,1
var_1,2259,11749,1
var_1,4531,26761,0
var_1,9798,15586,0
var_1,26,29064,0
var_1,2420,16870,1
var_1,3735,14300,1
var_1,1985,16964,1
var_1,7755,23479,1
var_1,6014,16970,0
var_1,816,25090,1
var_1,2065,22326,2
var_1,2254,20108,2
var_1,5763,25764,2
var_1,7313,16846,2
var_1,8069,26181,0
var_1,490,23417,2
var_1,256,15857,1
var_1,3329,20291,0
var_1,9207,18530,0
var_1,776,29415,2
var_1,7397,16018,0
var_1,6528,23553,1
var_1,6976,23437,2
var_1,8354,16122,0
var_1,1667,26969,2
var_1,1473,18830,0
var_1,8025,22570,2
var_1,7255,11789,2
var_1,4868,16171,0
var_1,2627,25142,2
var_1,1210,25936,1
var_1,3722,25058,2
var_1,62,22004,2
var_1,7319,18124,0
var_1,9679,28878,1
var_1,5568,19950,0
var_1,2681,16427,1
var_1,8697,20130,0
var_1,7905,21769,0
var_1,8870,25484,2
var_1,5400,13831,1
var_1,5604,10060,2
var_1,8635,13183,1
var_1,3006,14737,2
var_1,1538,21823,1
var_1,6702,16287,2
var_1,2782,20398,1
var_1,9755,10855,1
var_1,2257,13823,2
var_1,9090,23024,1
var_1,1814,21730,2
var_1,328,29832,0
var_1,3085,26277,1
var_1,5054,15482,2
var_1,3426,27410,2
var_1,8246,11618,1
var_1,8370,12717,2
var_1,7730,13306,0
var_1,5664,17775,0
var_1,5278,25388,2
var_1,9063,13208,2
var_1,5637,12624,2
var_1,3910,12643,0
var_1,5031,25686,0
var_1,6608,21063,1
var_1,4732,19656,0
var_1,1838,27600,1
var_1,2799,17931,1
var_1,2498,10667,0
var_1,4933,24824,1
var_1,646,16347,0
var_1,6238,20264,1
var_1,7193,24604,2
var_1,9962,14766,1
var_1,528,23955,0
var_1,6278,21305,0
var_1,790,16008,2
var_1,4186,17329,1
var_1,2078,22525,1
var_1,2714,26903,2
var_1,4000,19999,1
var_1,2047,12036,0
var_1,5774,17583,2
var_1,4666,29508,1
var_1,1845,12232,2
var_1,4533,19358,2
var_1,4424,28248,1
var_1,3787,16591,2
var_1,5511,13791,2
var_1,8824,11429,1
var_1,8793,18236,1
var_1,3113,10793,0
var_1,8902,11585,0
var_1,1190,20924,0
var_1,2035,16634,0
var_1,9434,28544,0
var_1,8351,29984,0
var_1,9623,12769,2
var_1,2669,23218,2
var_1,6702,12100,2
var_1,5900,10608,2
var_1,6607,24939,0
var_1,9699,19636,0
var_1,8575,22703,0
var_1,8108,12156,1
var_1,3855,13597,2
var_1,924,25729,0
var_1,5486,29500,0
var_1,9470,11194,0
var_1,8914,15297,0
var_1,6489,12166,1
var_1,651,28505,2
var_1,3884,14474,0
var_1,8543,24222,1
var_1,5221,14844,1
var_1,2631,22610,1
var_1,9472,11297,0
var_1,1571,26447,1
var_1,942,13899,0
var_1,5696,21736,0
var_1,7507,16203,0
var_1,1465,16803,2
var_1,9468,18171,2
var_1,1894,12354,2
var_1,4514,16812,1
var_1,9954,28433,1
var_1,570,17264,2
var_1,4442,21554,2
var_1,6547,29995,2
var_1,1959,12974,1
var_1,3371,22758,1
var_1,391,10628,1
var_1,8547,15006,0
var_1,7263,19542,0
var_1,8459,15751,2
var_1,3344,24320,1
var_1,6016,18281,2
var_1,2787,24333,2
var_1,6368,22596,0
var_1,4757,28191,1
var_1,4473,22921,0
var_1,804,28319,2
var_1,9996,10758,2
var_1,9676,25842,1
var_1,4042,23985,1
var_1,7331,10818,0
var_1,3282,14988,2
var_1,4661,15858,2
var_1,6490,20856,0
var_1,21,26137,2
var_1,3823,19434,1
var_1,1249,13507,1
var_1,3029,29283,0
var_1,1816,13028,0
var_1,3389,22860,0
var_1,4858,29720,1
var_1,694,18315,0
var_1,6323,12141,1
var_1,5811,21668,1
var_1,4587,15443,1
var_1,1250,23131,1
var_1,3309,18746,0
var_1,6055,18244,2
var_1,4270,10223,2
var_1,4062,10716,2
var_1,7150,20651,2
var_1,9691,29279,1
var_1,2471,29147,2
var_1,2627,26102,0
var_1,6687,13039,0
var_1,466,17247,0
var_1,3760,22857,0
var_1,8507,22729,0
var_1,5223,16896,2
var_1,4217,23273,1
var_1,5714,11458,2
var_1,112,19276,1
var_1,7509,27585,0
var_1,3907,11763,0
var_1,5613,11251,1
var_1,8726,18009,1
var_1,7550,17729,2
var_1,4368,16359,2
var_1,8464,25357,1
var_1,226,15582,2
var_1,9035,29204,1
var_1,2770,19369,1
var_1,8540,14056,1
var_1,6310,23498,2
var_1,1909,15892,0
var_1,3223,24956,2
var_1,404,19509,0
var_1,4174,11517,1
var_1,6049,15869,2
var_1,7208,13453,0
var_1,2604,15141,1
var_1,7718,27885,0
var_1,8622,25422,1
var_1,3375,13358,1
var_1,4269,25023,2
var_1,1824,23740,2
var_1,9129,24070,1
var_1,2963,26169,1
var_1,6193,23310,2
var_1,5935,29710,2
var_1,3283,16570,2
var_1,819,20965,2
var_1,7321,22167,1
var_1,1989,13047,1
var_1,9247,27583,1
var_1,4594,15048,1
var_1,2370,12617,0
var_1,2885,20895,0
var_1,6926,15742,0
var_1,5717,29256,2
var_1,4045,27750,0
var_1,7707,23805,2
var_1,2194,19694,1
var_1,9017,16229,2
var_1,1652,29202,2
var_1,9514,18793,1
var_1,9021,12849,2
var_1,4355,22689,0
var_1,6710,12539,2
var_1,9691,22091,2
var_1,1383,19110,0
var_1,131,13319,0
var_1,7171,23901,2
var_1,8449,17326,0
var_1,2547,17494,2
var_1,9892,10790,1
var_1,5853,28366,2
var_1,3894,25992,2
var_1,9673,16263,0
var_1,1789,24348,1
var_1,1411,11159,1
var_1,6221,28483,1
var_1,9423,16211,0
var_1,1041,27151,1
var_1,5424,10398,2
var_1,6902,20203,2
var_1,7257,18443,0
var_1,1455,17921,0
var_1,2092,12925,1
var_1,2824,29989,1
var_1,8952,20455,1
var_1,8351,24826,1
var_1,7825,19937,0
var_1,754,24128,1
var_1,2452,26407,1
var_1,7673,24125,0
var_1,9677,13625,2
var_1,5251,12119,1
var_1,3544,21472,2
var_1,9089,19073,2
var_1,5970,16340,1
var_1,2894,25754,0
var_1,6458,11074,1
var_1,668,27537,2
var_1,9245,17607,2
var_1,5359,27712,0
var_1,5943,21953,2
var_1,9353,26327,2
var_1,7260,14313,2
var_1,2383,24065,0
var_1,476,20504,0
var_1,8,14369,1
var_1,186,17078,0
var_1,4961,28987,0
var_1,8309,18661,1
var_1,6045,24748,1
var_1,6619,25149,2
var_1,6419,22070,2
var_1,1720,28732,0
var_1,2514,14120,2
var_1,8847,25747,0
var_1,8041,12714,2
var_1,3952,24586,2
var_1,1093,26578,1
var_1,7698,26980,2
var_1,9537,15428,0
var_1,8400,13722,2
var_1,7587,23660,1
var_1,8453,19341,2
var_1,1124,27197,2
var_1,3885,14607,1
var_1,5273,23366,0
var_1,7770,19142,2
var_1,8707,26060,0
var_1,9220,16192,1
var_1,4219,13097,1
var_1,2875,10045,2
var_1,422,21304,1
var_1,8745,14561,0
var_1,5550,19322,2
var_1,1175,24300,0
var_1,539,12727,2
var_1,1030,16927,0
var_1,7037,16215,0
var_1,3410,17649,0
var_1,2531,20219,1
var_1,5185,14937,0
var_1,4642,10746,1
var_1,3236,23201,2
var_1,1125,11175,1
var_1,103,19944,1
var_1,491,13173,2
var_1,9208,22440,0
var_1,4771,18360,2
var_1,3638,16186,2
var_1,5867,26065,0
var_1,8367,27697,2
var_1,7188,21015,2
var_1,1542,10753,1
var_1,802,16691,0
var_1,6937,27939,0
var_1,114,22426,0
var_1,8526,17164,2
var_1,4965,18945,2
var_1,6507,17975,1
var_1,8649,18203,0
var_1,8309,28390,2
var_1,6580,17275,1
var_1,970,15471,1
var_1,5380,23426,0
var_1,400,27545,0
var_1,2063,24876,0
var_1,7134,25328,1
var_1,7446,24589,1
var_1,9258,19693,2
var_1,1815,21714,2
var_1,8198,19282,0
var_1,8714,16513,1
var_1,7961,17892,0
var_1,9480,23989,2
var_1,745,18381,1
var_1,6508,24994,2
var_1,9392,11208,0
var_1,1534,22391,2
var_1,9175,13235,1
var_1,4276,23984,1
var_1,9086,18628,0
var_1,6880,25237,0
var_1,3119,17760,1
var_1,8602,19290,2
var_1,1637,29112,1
var_1,5156,27731,1
var_1,438,25280,2
var_1,8079,19113,0
var_1,9325,11535,1
var_1,9234,20567,2
var_1,7604,25027,1
var_1,5862,21405,2
var_1,8391,27269,1
var_1,3514,18986,2
var_1,9523,23925,1
var_1,8086,24327,2
var_1,7891,20801,0
var_1,2177,21482,1
var_1,5053,29463,2
var_1,274,22914,0
var_1,1164,10053,0
var_1,7315,28642,1
var_1,944,21520,0
var_1,3639,28415,1
var_1,5518,28246,2
var_1,445,14865,2
var_1,1587,25059,2
var_1,2759,27280,0
var_1,840,14846,0
var_1,5230,10723,0
var_1,8671,13082,1
var_1,8843,26832,0
var_1,4706,23204,0
var_1,6503,14764,0
var_1,9178,22993,1
var_1,4018,25478,0
var_1,2392,21322,2
var_1,3217,13978,1
var_1,6222,19649,2
var_1,2834,19855,2
var_1,9711,26129,2
var_1,5512,16451,2
var_1,5214,19387,1
var_1,210,15237,1
var_1,9805,16785,2
var_1,9364,29866,0
var_1,5796,27513,0
var_1,557,14525,0
var_1,6423,11765,1
var_1,5519,14224,1
var_1,9506,26880,2
var_1,2953,28798,0
var_1,7410,17262,0
var_1,3997,17122,0
var_1,9345,14631,1
var_1,6102,27611,2
var_1,5569,18981,0
var_1,3608,21403,2
var_1,194,21828,2
var_1,9111,19175,0
var_1,642,14243,2
var_1,7134,25650,2
var_1,451,10803,1
var_1,3998,21483,1
var_1,980,12612,1
var_1,8249,19228,2
var_1,1858,17184,2
var_1,4873,19264,0
var_1,436,27227,0
var_1,4265,17534,0
var_1,5366,10456,0
var_1,7905,23049,1
var_1,8012,25511,0
var_1,200,18679,0
var_1,8578,20501,2
var_1,547,11420,1
var_1,4013,16563,2
var_1,1900,15044,1
var_1,2948,25702,0
var_1,4440,27771,1
var_1,8383,11238,1
var_1,135,18224,1
var_1,1031,10211,1
var_1,738,27124,1
var_1,2449,14209,2
var_1,5652,15096,0
var_1,7679,22983,1
var_1,3236,26387,2
var_1,820,13281,2
var_1,7494,11780,1
var_1,3500,26627,1
var_1,1842,11694,0
var_1,6726,14759,0
var_1,2189,10731,0
var_1,7850,17419,0
var_1,7942,23205,2
var_1,5166,26616,2
var_1,6547,13997,1
var_1,1960,20672,2
var_1,4924,10432,2
var_1,6791,14684,0
var_1,1013,20118,2
var_1,7238,11654,1
var_1,6057,18518,2
var_1,6045,13982,0
var_1,9646,12581,0
var_1,20,14814,0
var_1,7673,29261,0
var_1,961,15953,0
var_1,3059,15794,2
var_1,5184,21773,2
var_1,3456,28287,2
var_1,7584,23041,1
var_1,8018,24497,1
var_1,3624,10949,2
var_1,3355,10074,0
var_1,9605,28800,1
var_1,4386,15205,0
var_1,677,27026,0
var_1,9812,25576,1
var_1,9948,22937,0
var_1,8548,18786,2
var_1,7625,13367,2
var_1,6883,10191,0
var_1,8946,18057,0
var_1,8123,17518,2
var_1,8379,20325,2
var_1,4106,14761,0
var_1,2139,11873,0
var_1,9282,22782,1
var_1,2355,15901,2
var_1,5893,11828,1
var_1,9914,20994,1
var_1,9713,11860,1
var_1,1159,27233,2
var_1,6795,25882,1
var_1,2820,28894,1
var_1,5705,29844,2
var_1,3375,25911,2
var_1,4152,23685,0
var_1,717,14284,0
var_1,7302,17684,1
var_1,7359,18855,2
var_1,5199,18269,0
var_1,7235,25940,0
var_1,7885,14498,1
var_1,5368,15058,0
var_1,5576,11580,0
var_1,2609,14720,1
var_1,2071,28619,1
var_1,7834,24690,2
var_1,883,14593,1
var_1,9679,26604,0
var_1,412,19411,0
var_1,9983,29853,0
var_1,9242,13594,1
var_1,6833,27184,2
var_1,2117,22189,2
var_1,482,19919,2
var_1,5181,10095,0
var_1,739,24337,1
var_1,1263,24281,1
var_1,5899,18197,0
var_1,8089,12876,2
var_1,8758,26568,2
var_1,4272,17695,1
var_1,8270,27475,2
var_1,7754,15410,0
var_1,8690,14856,1
var_1,4979,15405,1
var_1,4574,14429,1
var_1,6468,27876,2
var_1,7689,27349,1
var_1,5270,25700,0
var_1,3015,15193,2
var_1,6373,16118,1
var_1,3059,26561,2
var_1,3850,24633,2
var_1,9602,11101,2
var_1,4410,13975,0
var_1,3723,22335,0
var_1,7804,14207,2
var_1,5129,20726,1
var_1,1277,16663,1
var_1,860,22221,0
var_1,3201,13013,2
var_1,8250,14790,2
var_1,6404,29624,0
var_1,3511,19500,2
var_1,1893,10079,2
var_1,254,27482,1
var_1,6486,22195,1
var_1,5258,13563,2
var_1,49,14045,1
var_1,1298,16889,2
var_1,942,12621,0
var_1,1439,14579,2
var_1,383,18461,1
var_1,3069,12692,2
var_1,4261,26171,2
var_1,2163,22193,2
var_1,9665,26005,2
var_1,4556,24382,1
var_1,3138,29952,2
var_1,3937,20001,1
var_1,6251,28469,0
var_1,9443,12827,1
var_1,694,12435,2
var_1,7781,18647,2
var_1,1272,11558,0
var_1,2567,23991,1
var_1,1233,28658,2
var_1,4981,13450,0
var_1,3806,28363,0
var_1,5782,11122,2
var_1,4259,21290,1
var_1,4328,13929,1
var_1,4119,27344,0
var_1,7911,19979,0
var_1,2407,11613,0
var_1,5221,20970,2
var_1,1462,19074,1
var_1,2786,11476,0
var_1,8505,10137,1
var_1,7719,17593,0
var_1,5598,27388,0
var_1,861,11083,2
var_1,9283,24523,1
var_1,2468,27351,0
var_1,7549,14361,2
var_1,9777,28318,1
var_1,8191,26654,2
var_1,6127,24566,2
var_1,2804,17650,1
var_1,9280,25114,0
var_1,3838,19498,0
var_1,8066,17037,2
var_1,8302,22424,1
var_1,3903,29793,2
var_1,3941,23414,0
var_1,3720,12724,2
var_1,6627,21136,0
var_1,694,22720,2
var_1,276,21434,2
var_1,6334,20254,2
var_1,7528,27941,1
var_1,7478,29376,1
var_1,7061,19279,2
var_1,6359,12350,0
var_1,4871,12187,2
var_1,8557,20832,2
var_1,7101,21730,1
var_1,6292,16732,0
var_1,4464,17215,0
var_1,9156,17316,1
var_1,2177,25352,1
var_1,3374,12918,0
var_1,186,23566,1
var_1,1474,20762,0
var_1,9222,20988,0
var_1,3692,25881,2
var_1,8752,18473,0
var_1,5635,29238,2
var_1,4697,14669,1
var_1,7993,10937,0
var_1,221,15248,2
var_1,5859,20221,2
var_1,1565,11267,1
var_1,9914,28244,0
var_1,6932,25090,2
var_1,2055,27597,0
var_1,1266,26367,0
var_1,3500,26513,2
var_1,9866,26345,0
var_1,3774,11026,0
var_1,4922,19520,2
var_1,4954,21102,0
var_1,3389,26661,0
var_1,5930,18323,1
var_1,3934,13235,1
var_1,2310,14882,1
var_1,27,15251,1
var_1,2002,15240,0
var_1,8554,17565,0
var_1,6069,24245,0
var_1,4858,27044,0
var_1,1281,12858,0
var_1,6655,12560,0
var_1,5285,27930,1
var_1,6580,11546,2
var_1,5959,23496,1
var_1,5018,28698,1
var_1,8516,25049,2
var_1,7348,27941,1
var_1,3137,26633,0
var_1,2773,27643,0
var_1,8715,23828,1
var_1,6597,20444,0
var_1,3928,10333,0
var_1,4995,29493,1
var_1,1422,13141,1
var_1,6077,19652,1
var_1,9712,28881,1
var_1,2016,19301,0
var_1,1450,17409,1
var_1,8699,14210,1
var_1,8390,14778,0
var_1,5075,27752,0
var_1,2440,12248,2
var_1,4914,17978,0
var_1,7374,22192,0
var_1,2424,22795,1
var_1,9851,26894,1
var_1,6484,16144,2
var_1,7948,13863,1
var_1,7298,12786,0
var_1,75,13448,2
var_1,2055,25389,1
var_1,5326,11934,0
var_1,9962,11963,2
var_1,5026,26394,0
var_1,4465,29905,0
var_1,9424,23395,2
var_1,5363,13768,1
var_1,7269,25866,2
var_1,1470,23556,0
var_1,3289,19571,1
var_1,4461,16435,2
var_1,9189,26966,0
var_1,3462,27656,1
var_1,5144,26169,0
var_1,2586,27456,1
var_1,8013,11467,1
var_1,9295,14130,0
var_1,8054,15360,2
var_1,5989,12303,2
var_1,705,11794,2
var_1,8299,20165,0
var_1,3572,28572,2
var_1,5480,23694,2
var_1,558,20467,2
var_1,8096,13436,1
var_1,7696,21562,1
var_1,7591,12891,1
var_1,8595,14480,0
var_1,772,22768,0
var_1,5859,21351,1
var_1,271,12037,0
var_1,694,12300,0
var_1,8695,18596,0
var_1,5695,25258,1
var_1,9298,12815,2
var_1,3640,18157,2
var_1,9013,28424,0
var_1,906,25567,2
var_1,2279,18223,0
var_1,7653,20219,1
var_1,6656,24942,1
var_1,4484,21094,0
var_1,9627,19852,2
var_1,2679,21800,1
var_1,839,20928,2
var_1,8704,22217,1
var_1,7624,23787,0
var_1,1688,24377,2
var_1,3187,18438,1
var_1,4944,22845,2
var_1,1357,18954,1
var_1,2546,19897,0
var_1,1050,27687,0
var_1,3496,20161,0
var_1,7165,16080,0
var_1,2506,25717,2
var_1,9214,12233,0
var_1,6997,13017,1
var_1,5865,19862,1
var_1,9293,11041,1
var_1,2562,26481,1
var_1,4532,16897,1
var_1,7977,21294,1
var_1,447,10827,0
var_1,439,10236,1
var_1,6736,11414,0
var_1,8874,14523,0
var_1,5001,16415,0
var_1,5790,23989,2
var_1,2880,28488,2
var_1,7375,19719,0
var_1,4058,19845,2
var_1,3792,15982,2
var_1,8771,20822,2
var_1,6418,29394,2
var_1,2380,20169,0
var_1,7016,14910,1
var_1,9928,11927,2
var_1,8034,13092,2
var_1,6626,18493,0
var_1,1011,13486,1
var_1,468,17948,1
var_1,9313,29748,0
var_1,9892,17077,1
var_1,9208,13155,0
var_1,9498,20023,2
var_1,6687,29763,0
var_1,2019,10370,1
var_1,3823,17539,0
var_1,8022,28343,0
var_1,3544,13413,0
var_1,6265,27814,0
var_1,803,24065,0
var_1,124,10252,2
var_1,5416,21143,1
var_1,1259,28107,0
var_1,6465,19313,2
var_1,4386,13670,1
var_1,3994,26049,2
var_1,5930,25502,2
var_1,4825,27460,0
var_1,2322,28598,2
var_1,2081,18026,2
var_1,7753,22683,1
var_1,8666,24456,0
var_1,9057,11213,0
var_1,918,18572,1
var_1,5336,21247,0
var_1,1067,26397,0
var_1,1899,21749,2
var_1,1164,20116,2
var_1,9068,14518,0
var_1,271,18844,2
var_1,6490,14600,0
var_1,8555,14949,1
var_1,7231,11007,1
var_1,4509,18304,0
var_1,2122,21662,0
var_1,4395,24942,1
var_1,1974,11808,2
var_1,4870,21041,0
var_1,985,18268,1
var_1,463,23580,0
var_1,2203,18342,2
var_1,7602,18354,1
var_1,9502,19559,2
var_1,4861,16412,1
var_1,9224,24345,1
var_1,9358,23212,0
var_1,5124,14889,0
var_1,2818,23859,2
var_1,4083,23671,0
var_1,3217,21742,2
var_1,947,10498,1
var_1,5582,28238,1
var_1,671,13175,0
var_1,7552,19237,0
var_1,9744,10830,1
var_1,2294,25606,2
var_1,753,17928,2
var_1,668,21370,1
var_1,3460,13533,0
var_1,9208,28404,2
var_1,4119,17074,2
var_1,3656,18368,2
var_1,9167,14595,1
var_1,4625,28943,0
var_1,4370,15508,0
var_1,445,16106,0
var_1,1999,16570,2
var_1,2315,28788,2
var_1,7542,14288,0
var_1,2101,21448,2
var_1,33,20310,1
var_1,3335,27234,1
var_2,4240,10953,1
var_2,3930,13224,2
var_2,3739,16250,1
var_2,1353,11767,2
var_2,7131,13935,1
var_2,2585,21624,2
var_2,3210,11007,2
var_2,5990,14084,1
var_2,2196,26240,1
var_2,8382,21836,1
var_2,8037,25091,2
var_2,1315,15577,2
var_2,6562,20491,2
var_2,7572,21425,0
var_2,3662,29926,1
var_2,8267,11462,1
var_2,9116,26417,2
var_2,3111,10539,2
var_2,6005,22438,1
var_2,3698,15160,2
var_2,5444,24464,0
var_2,3986,11893,2
var_2,8206,28411,0
var_2,486,13228,2
var_2,6146,27117,2
var_2,1512,25260,0
var_2,7346,21758,1
var_2,3397,29188,2
var_2,2246,25082,2
var_2,3917,25731,1
var_2,9598,28419,2
var_2,6169,19870,0
var_2,5827,23318,0
var_2,120,16503,2
var_2,567,28318,1
var_2,3963,20783,0
var_2,2928,11012,2
var_2,1435,22666,2
var_2,7398,13690,2
var_2,4711,11179,2
var_2,8140,26046,1
var_2,4375,23557,2
var_2,4809,22314,0
var_2,1688,10574,0
var_2,3930,25310,0
var_2,7157,23746,1
var_2,2613,16031,0
var_2,7583,10146,2
var_2,9853,26488,1
var_2,8813,17872,0
var_2,4714,24667,2
var_2,5636,15600,1
var_2,5627,11207,1
var_2,2690,15622,0
var_2,2740,20730,1
var_2,4846,13209,2
var_2,7423,22693,0
var_2,4475,17556,0
var_2,8947,10640,2
var_2,6543,12095,2
var_2,7283,22525,1
var_2,6954,29918,1
var_2,4527,25064,2
var_2,3280,27721,2
var_2,4564,21984,2
var_2,2291,22756,2
var_2,4829,13577,0
var_2,3601,25080,1
var_2,3470,28950,1
var_2,3591,13657,2
var_2,6578,18452,0
var_2,443,14945,0
var_2,303,19127,1
var_2,1689,12416,2
var_2,9145,18810,2
var_2,8182,17564,0
var_2,5008,25857,0
var_2,5765,23593,0
var_2,5645,11179,0
var_2,3657,28230,0
var_2,5228,28733,1
var_2,8595,27223,0
var_2,1789,20776,1
var_2,9374,19272,0
var_2,472,13903,2
var_2,6201,20425,0
var_2,8106,10717,2
var_2,6151,18410,1
var_2,2016,20446,0
var_2,9361,29331,1
var_2,2765,11330,0
var_2,6962,16949,1
var_2,5132,20868,1
var_2,1387,11763,2
var_2,4704,12000,2
var_2,7845,28162,2
var_2,758,25759,0
var_2,2927,26888,2
var_2,1595,10476,0
var_2,3342,10562,0
var_2,1229,24254,1
var_2,6651,23552,0
var_2,3518,26763,1
var_2,5138,15373,2
var_2,3600,14647,0
var_2,2495,24657,2
var_2,625,25750,2
var_2,1158,20701,0
var_2,921,27994,1
var_2,1464,24662,2
var_2,7748,20563,1
var_2,3380,15510,2
var_2,1417,10025,1
var_2,6403,23873,0
var_2,3418,24935,2
var_2,5516,17232,2
var_2,6343,18139,1
var_2,4923,15244,2
var_2,616,22597,2
var_2,1930,10458,0
var_2,2249,16238,2
var_2,8463,15395,2
var_2,8440,28117,1
var_2,7270,19558,0
var_2,3614,27089,1
var_2,2727,15682,1
var_2,7858,27122,2
var_2,9298,15161,0
var_2,1601,24810,2
var_2,4651,14078,0
var_2,4040,15010,0
var_2,9138,20705,0
var_2,6218,17043,0
var_2,9696,25273,1
var_2,3943,22426,0
var_2,2882,25275,0
var_2,6602,15767,2
var_2,8487,20507,2
var_2,2600,23630,0
var_2,5413,25153,0
var_2,2270,19211,2
var_2,5763,16214,2
var_2,8946,28068,2
var_2,627,15501,0
var_2,5397,16009,2
var_2,8852,16089,0
var_2,8233,28541,1
var_2,7921,28425,1
var_2,7098,26116,2
var_2,5556,24794,0
var_2,2432,24119,0
var_2,8047,14992,2
var_2,5505,24178,1
var_2,8339,17595,1
var_2,6323,26792,2
var_2,523,17553,2
var_2,8566,13984,1
var_2,2930,10523,1
var_2,4301,15480,2
var_2,8989,10377,2
var_2,3774,17438,0
var_2,7359,28977,1
var_2,8877,29434,2
var_2,8416,24610,0
var_2,7992,14910,2
var_2,1238,20703,1
var_2,8844,17990,1
var_2,7794,14255,0
var_2,646,11086,2
var_2,1239,18592,1
var_2,1548,27835,1
var_2,8407,13286,1
var_2,8369,16423,2
var_2,9702,22532,0
var_2,3555,12676,2
var_2,599,14066,0
var_2,3272,21487,0
var_2,8743,17221,0
var_2,9010,15257,0
var_2,9861,13379,2
var_2,8188,17600,2
var_2,7585,24516,0
var_2,7148,27335,1
var_2,9671,29076,2
var_2,1529,12905,1
var_2,1508,20279,1
var_2,8892,15339,0
var_2,1662,22306,2
var_2,3849,14883,1
var_2,6138,10996,1
var_2,5229,23357,2
var_2,268,24320,0
var_2,6998,15803,2
var_2,3414,13947,2
var_2,6373,23178,0
var_2,8510,27431,0
var_2,1421,24130,0
var_2,3600,12000,1
var_2,4423,13488,2
var_2,6796,16126,2
var_2,1949,12502,2
var_2,5010,15776,1
var_2,7343,12121,2
var_2,5946,29957,1
var_2,878,14208,2
var_2,5838,26141,2
var_2,2653,18550,1
var_2,7054,16924,2
var_2,8565,14051,2
var_2,5757,16746,2
var_2,224,22303,1
var_2,4914,29775,2
var_2,3181,26873,2
var_2,7063,24472,2
var_2,4183,25620,1
var_2,3113,25985,1
var_2,3017,22119,1
var_2,1408,19970,2
var_2,2513,12694,0
var_2,833,10218,0
var_2,4458,10474,2
var_2,317,20376,1
var_2,2217,13514,2
var_2,4700,20281,2
var_2,5632,17367,0
var_2,7973,25061,0
var_2,2228,13068,1
var_2,3597,10707,1
var_2,5679,10772,2
var_2,4714,17782,0
var_2,8418,23392,0
var_2,8251,13020,0
var_2,694,18697,0
var_2,2092,15903,1
var_2,6934,14605,2
var_2,7912,24527,2
var_2,2072,29348,2
var_2,9125,27816,1
var_2,2579,29395,0
var_2,4184,16802,1
var_2,2272,12022,1
var_2,2983,16480,1
var_2,1467,11577,1
var_2,3025,10091,1
var_2,4176,19805,0
var_2,3411,18755,0
var_2,3020,28534,0
var_2,3868,22181,1
var_2,9668,18587,0
var_2,1752,10358,1
var_2,384,18389,0
var_2,618,29329,1
var_2,1734,10134,0
var_2,735,16010,2
var_2,4659,13689,1
var_2,91,13779,1
var_2,9717,29446,2
var_2,9006,27060,0
var_2,7453,18292,0
var_2,118,29463,0
var_2,3359,21809,2
var_2,3030,29663,0
var_2,8273,17181,0
var_2,5215,22631,1
var_2,5150,21538,1
var_2,5219,23140,1
var_2,5990,19866,0
var_2,8874,10177,2
var_2,424,26276,0
var_2,2535,17642,1
var_2,1144,12879,1
var_2,1749,22323,0
var_2,3176,19406,2
var_2,4091,16771,1
var_2,5940,23107,1
var_2,6656,25149,0
var_2,4549,16730,1
var_2,9012,17808,1
var_2,6449,26801,1
var_2,6705,21953,0
var_2,511,14411,1
var_2,8012,24322,0
var_2,3132,24355,2
var_2,2482,28040,1
var_2,758,13236,2
var_2,565,23424,1
var_2,8273,27762,0
var_2,7583,28448,1
var_2,1838,20890,2
var_2,8518,19435,0
var_2,5595,22138,0
var_2,7345,14746,1
var_2,1546,25290,2
var_2,5625,23073,1
var_2,1250,26623,1
var_2,2596,20588,0
var_2,175,16460,1
var_2,2557,29868,1
var_2,4459,27338,2
var_2,7912,13558,1
var_2,3507,12375,2
var_2,2514,24369,0
var_2,3518,23113,0
var_2,2636,10317,0
var_2,9321,21057,0
var_2,5018,13148,2
var_2,9973,27500,1
var_2,8438,17608,1
var_2,3965,11162,2
var_2,1251,21992,2
var_2,1448,15846,0
var_2,4666,12844,0
var_2,4153,25862,0
var_2,4076,25191,2
var_2,7355,25055,0
var_2,6865,11466,0
var_2,1542,29416,2
var_2,7599,17520,0
var_2,7165,20566,1
var_2,9021,16427,0
var_2,7041,20310,0
var_2,7516,27082,0
var_2,6892,16241,1
var_2,9072,20376,2
var_2,4606,23348,0
var_2,946,27306,1
var_2,1957,11099,1
var_2,2343,26844,2
var_2,8995,26974,2
var_2,5486,27045,2
var_2,3608,24130,0
var_2,9350,15441,1
var_2,4977,15480,0
var_2,5964,28201,1
var_2,8040,17315,2
var_2,7166,18437,1
var_2,6610,21388,1
var_2,331,25992,2
var_2,1550,24694,1
var_2,6398,23272,2
var_2,8179,28238,1
var_2,4350,17128,1
var_2,2128,18438,2
var_2,9667,12335,1
var_2,4391,11123,1
var_2,9584,24997,1
